ds,city,neighbourhood,forecast_month,model_level,is_scenario_proxy,yhat,yhat_lower,yhat_upper,monthly_baseline,annual_occupancy_baseline,review_growth_24_25_raw,review_growth_24_25_capped,seasonality_multiplier,momentum_multiplier,n_listings,training_start,training_end,methodology_note
2026-03-01,athens,ΘΗΣΕΙΟ,2026-03,city_prophet_scaled_neighbourhood,True,8.1176,8.0365,8.1958,9.5,114.0,-0.1111,-0.1111,0.85,0.9983,331,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΘΗΣΕΙΟ,2026-04,city_prophet_scaled_neighbourhood,True,9.4114,9.3267,9.4938,9.5,114.0,-0.1111,-0.1111,1.0,0.9983,331,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΘΗΣΕΙΟ,2026-05,city_prophet_scaled_neighbourhood,True,10.9568,10.8789,11.038,9.5,114.0,-0.1111,-0.1111,1.15,0.9983,331,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΘΗΣΕΙΟ,2026-06,city_prophet_scaled_neighbourhood,True,11.7868,11.7094,11.8723,9.5,114.0,-0.1111,-0.1111,1.25,0.9983,331,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΘΗΣΕΙΟ,2026-07,city_prophet_scaled_neighbourhood,True,12.8522,12.7706,12.9376,9.5,114.0,-0.1111,-0.1111,1.35,0.9983,331,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΘΗΣΕΙΟ,2026-08,city_prophet_scaled_neighbourhood,True,12.2745,12.1946,12.3598,9.5,114.0,-0.1111,-0.1111,1.3,0.9983,331,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΘΗΣΕΙΟ,2026-09,city_prophet_scaled_neighbourhood,True,10.9638,10.8878,11.0462,9.5,114.0,-0.1111,-0.1111,1.15,0.9983,331,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΙΛΙΣΙΑ,2025-10,city_prophet_scaled_neighbourhood,True,3.9504,3.9151,3.9862,4.0,48.0,-0.244,-0.244,1.0,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΙΛΙΣΙΑ,2025-11,city_prophet_scaled_neighbourhood,True,3.2173,3.1811,3.249,4.0,48.0,-0.244,-0.244,0.8,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΙΛΙΣΙΑ,2025-12,city_prophet_scaled_neighbourhood,True,3.1557,3.1204,3.1888,4.0,48.0,-0.244,-0.244,0.8,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΙΛΙΣΙΑ,2026-01,city_prophet_scaled_neighbourhood,True,2.6139,2.5791,2.6483,4.0,48.0,-0.244,-0.244,0.65,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΙΛΙΣΙΑ,2026-02,city_prophet_scaled_neighbourhood,True,2.7631,2.7288,2.7961,4.0,48.0,-0.244,-0.244,0.7,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΙΛΙΣΙΑ,2026-03,city_prophet_scaled_neighbourhood,True,3.4111,3.377,3.444,4.0,48.0,-0.244,-0.244,0.85,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΙΛΙΣΙΑ,2026-04,city_prophet_scaled_neighbourhood,True,3.9548,3.9192,3.9894,4.0,48.0,-0.244,-0.244,1.0,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΙΛΙΣΙΑ,2026-05,city_prophet_scaled_neighbourhood,True,4.6042,4.5715,4.6383,4.0,48.0,-0.244,-0.244,1.15,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΙΛΙΣΙΑ,2026-06,city_prophet_scaled_neighbourhood,True,4.9529,4.9204,4.9889,4.0,48.0,-0.244,-0.244,1.25,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΙΛΙΣΙΑ,2026-07,city_prophet_scaled_neighbourhood,True,5.4007,5.3663,5.4365,4.0,48.0,-0.244,-0.244,1.35,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΙΛΙΣΙΑ,2026-08,city_prophet_scaled_neighbourhood,True,5.1579,5.1243,5.1937,4.0,48.0,-0.244,-0.244,1.3,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΙΛΙΣΙΑ,2026-09,city_prophet_scaled_neighbourhood,True,4.6071,4.5752,4.6417,4.0,48.0,-0.244,-0.244,1.15,0.9963,152,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2025-10,city_prophet_scaled_neighbourhood,True,5.9328,5.8798,5.9865,6.0,72.0,-0.1633,-0.1633,1.0,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2025-11,city_prophet_scaled_neighbourhood,True,4.8319,4.7774,4.8794,6.0,72.0,-0.1633,-0.1633,0.8,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2025-12,city_prophet_scaled_neighbourhood,True,4.7393,4.6864,4.789,6.0,72.0,-0.1633,-0.1633,0.8,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-01,city_prophet_scaled_neighbourhood,True,3.9256,3.8734,3.9773,6.0,72.0,-0.1633,-0.1633,0.65,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-02,city_prophet_scaled_neighbourhood,True,4.1496,4.0981,4.1992,6.0,72.0,-0.1633,-0.1633,0.7,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-03,city_prophet_scaled_neighbourhood,True,5.1229,5.0717,5.1723,6.0,72.0,-0.1633,-0.1633,0.85,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-04,city_prophet_scaled_neighbourhood,True,5.9394,5.8859,5.9914,6.0,72.0,-0.1633,-0.1633,1.0,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-05,city_prophet_scaled_neighbourhood,True,6.9146,6.8655,6.9659,6.0,72.0,-0.1633,-0.1633,1.15,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-06,city_prophet_scaled_neighbourhood,True,7.4385,7.3896,7.4924,6.0,72.0,-0.1633,-0.1633,1.25,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-07,city_prophet_scaled_neighbourhood,True,8.1108,8.0593,8.1647,6.0,72.0,-0.1633,-0.1633,1.35,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-08,city_prophet_scaled_neighbourhood,True,7.7462,7.6958,7.8,6.0,72.0,-0.1633,-0.1633,1.3,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΚΕΡΑΜΕΙΚΟΣ,2026-09,city_prophet_scaled_neighbourhood,True,6.9191,6.8711,6.9711,6.0,72.0,-0.1633,-0.1633,1.15,0.9976,320,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2025-10,city_prophet_scaled_neighbourhood,True,4.0541,4.0179,4.0908,4.0,48.0,1.5,1.5,1.0,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2025-11,city_prophet_scaled_neighbourhood,True,3.3018,3.2646,3.3343,4.0,48.0,1.5,1.5,0.8,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2025-12,city_prophet_scaled_neighbourhood,True,3.2386,3.2024,3.2725,4.0,48.0,1.5,1.5,0.8,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-01,city_prophet_scaled_neighbourhood,True,2.6825,2.6468,2.7179,4.0,48.0,1.5,1.5,0.65,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-02,city_prophet_scaled_neighbourhood,True,2.8356,2.8004,2.8695,4.0,48.0,1.5,1.5,0.7,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-03,city_prophet_scaled_neighbourhood,True,3.5007,3.4657,3.5344,4.0,48.0,1.5,1.5,0.85,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-04,city_prophet_scaled_neighbourhood,True,4.0586,4.0221,4.0942,4.0,48.0,1.5,1.5,1.0,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-05-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-05,city_prophet_scaled_neighbourhood,True,4.7251,4.6915,4.7601,4.0,48.0,1.5,1.5,1.15,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-06-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-06,city_prophet_scaled_neighbourhood,True,5.083,5.0496,5.1199,4.0,48.0,1.5,1.5,1.25,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-07-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-07,city_prophet_scaled_neighbourhood,True,5.5425,5.5072,5.5793,4.0,48.0,1.5,1.5,1.35,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-08-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-08,city_prophet_scaled_neighbourhood,True,5.2933,5.2589,5.3301,4.0,48.0,1.5,1.5,1.3,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-09-01,athens,ΚΟΛΟΚΥΝΘΟΥ,2026-09,city_prophet_scaled_neighbourhood,True,4.7281,4.6953,4.7636,4.0,48.0,1.5,1.5,1.15,1.0225,12,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-10-01,athens,ΚΟΛΩΝΑΚΙ,2025-10,city_prophet_scaled_neighbourhood,True,3.959,3.9237,3.9949,4.0,48.0,-0.099,-0.099,1.0,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-11-01,athens,ΚΟΛΩΝΑΚΙ,2025-11,city_prophet_scaled_neighbourhood,True,3.2243,3.188,3.256,4.0,48.0,-0.099,-0.099,0.8,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2025-12-01,athens,ΚΟΛΩΝΑΚΙ,2025-12,city_prophet_scaled_neighbourhood,True,3.1626,3.1273,3.1958,4.0,48.0,-0.099,-0.099,0.8,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-01-01,athens,ΚΟΛΩΝΑΚΙ,2026-01,city_prophet_scaled_neighbourhood,True,2.6196,2.5847,2.6541,4.0,48.0,-0.099,-0.099,0.65,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-02-01,athens,ΚΟΛΩΝΑΚΙ,2026-02,city_prophet_scaled_neighbourhood,True,2.7691,2.7347,2.8022,4.0,48.0,-0.099,-0.099,0.7,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-03-01,athens,ΚΟΛΩΝΑΚΙ,2026-03,city_prophet_scaled_neighbourhood,True,3.4186,3.3844,3.4515,4.0,48.0,-0.099,-0.099,0.85,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
2026-04-01,athens,ΚΟΛΩΝΑΚΙ,2026-04,city_prophet_scaled_neighbourhood,True,3.9634,3.9277,3.9981,4.0,48.0,-0.099,-0.099,1.0,0.9985,338,2021-01-01,2025-09-01,"Scenario-based Prophet demand proxy built from annual occupancy estimates, assumed STR seasonality, and capped review-growth momentum. Not trained on observed booking/calendar time series."
